Unnamed: 0,type_avion,age_avion,nombre_passagers,consommation_carburant
50,A320,2010.0,,0.6617482708567324
51,A320,2010.0,,0.7828450863650107
52,A320,2010.0,,0.704436458187961
53,A320,2011.0,,0.7063354989999163
54,A320,2011.0,,0.7057615049699224
55,A320,2011.0,,0.5975352995539959
56,A320,2011.0,,0.5706232288235576
57,A320,2011.0,,2.2432072364449245
58,A320,2011.0,,0.6995972124323799
59,A320,2011.0,,0.6632345216749043
60,A320,2011.0,,0.6914680683386643
61,A320,2011.0,,0.8559593198398775
62,A320,2011.0,,0.6838822098371192
63,A320,2011.0,,0.7412046632333518
64,A320,2011.0,,0.6797247209773992
65,A320,2011.0,,0.7126805414247466
66,A320,2011.0,,0.6667245417832054
67,A320,2012.0,,0.5661007065243943
68,A320,2012.0,,0.5792533043054082
69,A320,2012.0,,0.551690062080712
75,A319,,,1.1275819161348324
76,A319,,,0.8054836042792128
78,A319,1996.0,138.0,0.742523737880167
79,A319,1996.0,138.0,1.1594313500188005
81,A320,2015.0,,0.6690959312438406
82,A320,2015.0,,0.9208884542917756
83,A320,2010.0,168.0,0.9155872145851764
84,A320,2010.0,168.0,0.7854250114602016
85,A320,2010.0,168.0,0.7965829814542962
86,B752,1995.0,,1.035544630179971
87,B752,1995.0,,1.0810685867904364
89,A320,2002.0,162.0,0.6917273527985923
90,A320,2002.0,,0.7535884669795525
91,A320,2002.0,,0.7212421292808484
92,A320,2002.0,,0.7409795128970673
94,A319,2006.0,156.0,0.8165279447517504
95,A319,2006.0,156.0,0.7637689946933695
96,A319,2006.0,156.0,0.7296124796940862
97,A319,2006.0,156.0,0.7360423187837378
98,A319,2006.0,156.0,0.8939838324966511
99,A319,,,0.7392916984891631
100,A319,,,0.7344212367183797
101,A319,,,0.6543026695949898
102,A319,,,0.8491353650303456
103,A319,,,0.7785269035486093
104,A319,,,0.6167953631952767
105,A320,2015.0,,0.7641673559496129
106,A320,2015.0,,0.7546848465919935
107,A320,2015.0,,0.837033526114985
108,A320,2015.0,,0.7786788520504583
109,A320,,,0.7929900769808977
110,A320,,,0.7059777764483742
111,A320,,,0.5750644807284769
112,A320,,,0.7714158488860486
113,A320,,,0.6914681313740434
114,A320,,,0.7323668978172471
115,A320,,,0.8016564289577393
117,A319,,,0.8382766871937001
118,A319,2003.0,147.0,0.7315612446977623
119,A320,2007.0,,0.710419602080861
120,A320,2007.0,,0.7171498757816196
121,B738,2011.0,171.0,0.707634599805872
122,B738,2011.0,171.0,0.681067271279434
123,E190,,,0.5746501358637881
124,E190,,,0.5142844733619918
125,E190,,,0.4612347586932923
126,E190,2011.0,106.0,0.5475810254975366
127,A320,2012.0,180.0,0.8336564044094711
128,A320,2012.0,180.0,0.9787385172627237
129,A320,,,0.6863310658721387
130,A320,,,0.8392588715481516
131,A320,2000.0,,0.7457636630016403
132,A320,2000.0,,0.7104452256517615
133,B738,2009.0,189.0,0.804466173354643
134,B738,2009.0,189.0,1.0369840275965538
135,B738,2009.0,189.0,0.6865580135071342
136,B738,2009.0,189.0,0.6856883655984373
137,B738,2009.0,189.0,0.7905044399154858
138,B738,2009.0,189.0,0.8781074214954977
139,B738,2010.0,189.0,0.6909981893074951
140,B738,2011.0,189.0,0.6753035203499401
141,B738,2011.0,189.0,0.6965603490639095
142,B738,2012.0,189.0,0.8604741127294274
143,B738,2012.0,189.0,0.7136337795499597
144,B738,2015.0,,0.6512481351878886
145,B738,2015.0,,0.6951415268219463
146,B738,2017.0,189.0,0.999395975207354
147,B738,2017.0,189.0,0.9342965830461872
148,B738,2017.0,189.0,0.7349475219008504
149,B738,2017.0,189.0,0.7986250831497745
150,B738,2017.0,189.0,0.7005055071922687
151,B738,2017.0,189.0,1.0831747482101075
0,B738,2009.0,153.0,0.6638257888263054
4,A319,,,1.4380380332423186
6,A321,1994.0,,0.745348281998365
7,A321,1995.0,,0.6086802054027683
8,A321,1995.0,,0.9138430496618232
9,A321,,,0.9555883231382868
10,A319,2000.0,,0.7791580722464022
11,A319,2000.0,,1.1424982988211787
12,A319,2000.0,,0.8105979537068537
13,A319,2000.0,,0.6910149918261418
14,A319,2000.0,,0.7624793585816091
18,A321,2008.0,,1.336200105829949
19,A321,2008.0,,0.9106558428513764
20,A321,2008.0,,0.7194661337472306
29,A320,2011.0,,0.6902745661141017
30,A320,2011.0,,2.243207236444925
31,A320,2011.0,,0.9478942996870569
32,A320,2011.0,,0.6556124608866295
33,A320,2011.0,,0.6953025355938252
34,A320,2011.0,,0.5538937331994811
35,A320,2013.0,,0.6997484279703882
36,A320,2013.0,,0.7137421541062766
38,A319,1997.0,138.0,0.9462796223390062
41,A319,2006.0,156.0,0.7417331939641427
42,A319,2006.0,156.0,0.7467133039675281
45,A319,2006.0,156.0,0.8485966606799613
46,A319,2006.0,156.0,0.7641334620356144
47,A319,,,0.524680571255056
48,A319,,,0.8140536411400167
49,A319,,,1.3212735252455523
50,A319,,,0.7592360418054054
51,A319,,,0.8199388826421241
52,A320,2015.0,,0.4344869719077867
53,A320,2015.0,,0.7187407137016947
54,A320,,,0.4811986168181779
55,A320,,,0.710812014437148
56,A319,,,0.8539027016853434
57,E190,2012.0,,0.620882294458983
58,B737,2010.0,129.0,2.43607378908352
59,B737,2010.0,129.0,0.7194957201124359
60,E190,,,1.6133169748046134
62,B738,2010.0,189.0,0.6207676633998322
63,B738,2010.0,189.0,0.656890071688233
64,B738,2012.0,189.0,1.016899400660528
65,B738,,,1.00305643893436
66,B738,2017.0,189.0,1.5669913206687989
67,B738,2017.0,189.0,1.0525183950067305
68,B738,2017.0,189.0,0.8872195130906213
0,A320,2012.0,168.0,0.590507418520184
1,A320,2012.0,168.0,0.723116240430582
2,E190,2014.0,,0.5731663280815306
3,E190,2014.0,,0.6068294819605998
4,B738,2011.0,,0.8309048759131371
5,B738,2011.0,,1.0064457445822104
9,A319,,,0.98814708518579
10,A319,,,0.7889284114924172
11,A319,,,0.7785136071065366
12,A319,,,0.7539406098279724
17,A321,1995.0,,0.8864002659080206
18,A321,1995.0,,1.0110766999989105
19,A319,2000.0,,0.6745555280378291
20,A319,2000.0,,0.66788006731254
21,A319,2001.0,,0.7219893791999529
22,A319,2001.0,,0.7340241040906453
25,A321,2008.0,,1.5531553510351856
26,A321,2008.0,,0.955430332650884
27,A321,2008.0,,0.7543474255347675
28,A321,2008.0,,0.8573410320130316
29,A321,2009.0,,0.7422368387889277
41,A320,2011.0,,0.5831630856549153
42,A320,2011.0,,0.7170703028212141
43,A320,2011.0,,0.6057508042752512
44,A320,2011.0,,0.7192596158422596
51,A319,,,0.7138887812621566
52,A319,,,0.870091374011639
53,A319,,,1.067526826001116
54,A320,2014.0,,0.6174132061881318
55,B752,1999.0,,1.380131511798064
56,A320,2008.0,,0.5619039269759144
57,A319,2006.0,156.0,0.8011259932063247
58,A319,2006.0,156.0,0.7942877311942125
59,A319,,,0.8441303213332277
60,A319,,,0.8619925519248923
61,A319,,,0.6745837011355809
62,A320,,,0.6739848770255844
63,A320,,,0.7208752974271082
64,A320,,,0.77338288586819
65,A320,,,1.4534794656063612
66,A320,,,0.6341798984782837
67,A320,,,0.5583784628810061
68,A320,,,0.7890596811484958
69,A320,,,0.7063932203487439
70,A319,,,0.5369853005877824
71,A319,2004.0,147.0,0.8631450744207461
72,A319,2004.0,147.0,0.8525725810276059
73,E190,2012.0,,0.5708668331250529
75,A320,2015.0,168.0,0.577779303064507
76,A320,2015.0,168.0,0.4470867510438548
77,B737,2010.0,129.0,2.44780356255564
78,B737,2010.0,129.0,0.7575990635992421
79,E190,,,0.5891275995659826
80,E190,,,0.503865420433403
81,E190,,,0.4623508803091246
82,E190,2011.0,106.0,0.4545102095252273
83,B738,2016.0,,0.8107471549128635
84,A320,2008.0,182.0,0.775958067979084
85,A320,2008.0,182.0,0.6698313167672175
86,B738,2010.0,189.0,0.7909339326643601
87,B744,2001.0,,4.163259049386983
88,B738,2018.0,189.0,1.0951599397628131
89,B738,2018.0,189.0,0.9617054844962004
90,B738,2017.0,189.0,0.670579568104107
91,B738,2017.0,189.0,0.9448368215739584
92,B738,2017.0,189.0,0.7818469617702646
